track_id,track_name,artist_id,artist_name,duration,release_date,popularity,danceability,loudness,tempo
3ydNaTFEI8ddeLU2L3Q9lp,Ingatan Mo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,268993,10/24/2019,53,0.596,-6.261,159.962
3ydNaTFEI8ddeLU2L3Q9lp,Ingatan Mo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,268993,10/24/2019,53,0.596,-6.261,159.962
3ydNaTFEI8ddeLU2L3Q9lp,Ingatan Mo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,268993,10/24/2019,53,0.596,-6.261,159.962
3ydNaTFEI8ddeLU2L3Q9lp,Ingatan Mo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,268993,10/24/2019,53,0.596,-6.261,159.962
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,265247,6/23/2019,56,0.843,-11.46,94.999
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,265247,6/23/2019,56,0.843,-11.46,94.999
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,265247,6/23/2019,56,0.843,-11.46,94.999
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,265247,6/23/2019,56,0.843,-11.46,94.999
4Vm7Wy7U09ZWdjtQOudjO0,Balang Araw,0XOSmu9Qn1agQULUVe0dAK,Inigo Pascual,246923,6/5/2020,35,0.555,-5.414,104.062
0mgbKyUiFC1OBgfJTupePk,Selfie Song,5aquJZfDS2FWzG39lXbEN8,Davey Langit,281000,9/1/2017,31,0.679,-4.137,105.044
0mgbKyUiFC1OBgfJTupePk,Selfie Song,5aquJZfDS2FWzG39lXbEN8,Davey Langit,281000,9/1/2017,31,0.679,-4.137,105.044
5en0gvJmw9GeS9Xv4rnZ7U,Heart React,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,311038,1/24/2020,44,0.631,-8.632,130.649
5en0gvJmw9GeS9Xv4rnZ7U,Heart React,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,311038,1/24/2020,44,0.631,-8.632,130.649
5en0gvJmw9GeS9Xv4rnZ7U,Heart React,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,311038,1/24/2020,44,0.631,-8.632,130.649
1gMvZrZgaxj2NOjB81l6yO,Dati,2j0vP8ZxbL4V0hBbHOjvrH,Tippy Dos Santos,238360,2015,47,0.728,-6.105,91.984
39fwy7Q1spclVNFeu64lgd,Walang Gana,71hhKLR9oCOsHLdRIoQ5OU,King Badger,200393,4/24/2019,49,0.875,-8.814,126.074
39fwy7Q1spclVNFeu64lgd,Walang Gana,71hhKLR9oCOsHLdRIoQ5OU,King Badger,200393,4/24/2019,49,0.875,-8.814,126.074
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,341573,7/28/2018,62,0.657,-6.277,136.887
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,341573,7/28/2018,62,0.657,-6.277,136.887
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,341573,7/28/2018,62,0.657,-6.277,136.887
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,341573,7/28/2018,62,0.657,-6.277,136.887
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,341573,7/28/2018,62,0.657,-6.277,136.887
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,341573,7/28/2018,62,0.657,-6.277,136.887
3Vgs7vderh6Ih8K42s3jnY,Miss Flawless,3PDFGpPl4ienSn5Vwisfrh,Flow G,274000,9/9/2019,50,0.603,-9.078,134.997
3Vgs7vderh6Ih8K42s3jnY,Miss Flawless,3PDFGpPl4ienSn5Vwisfrh,Flow G,274000,9/9/2019,50,0.603,-9.078,134.997
3Vgs7vderh6Ih8K42s3jnY,Miss Flawless,3PDFGpPl4ienSn5Vwisfrh,Flow G,274000,9/9/2019,50,0.603,-9.078,134.997
3Vgs7vderh6Ih8K42s3jnY,Miss Flawless,3PDFGpPl4ienSn5Vwisfrh,Flow G,274000,9/9/2019,50,0.603,-9.078,134.997
2aJ6HclWuCI2lx9m7QBqCJ,Nakakamiss,2FvXtuMlYRrEkSF7kdAfFq,Smugglaz,307252,11/10/2014,52,0.768,-8.243,124.947
2aJ6HclWuCI2lx9m7QBqCJ,Nakakamiss,2FvXtuMlYRrEkSF7kdAfFq,Smugglaz,307252,11/10/2014,52,0.768,-8.243,124.947
2aJ6HclWuCI2lx9m7QBqCJ,Nakakamiss,2FvXtuMlYRrEkSF7kdAfFq,Smugglaz,307252,11/10/2014,52,0.768,-8.243,124.947
3rIsR2jKs5Tntk0621jFW8,Tao Lang,552jNI1kUtB1FPRZFliQxc,Loonie,255386,1/1/2013,50,0.761,-2.784,103.032
3rIsR2jKs5Tntk0621jFW8,Tao Lang,552jNI1kUtB1FPRZFliQxc,Loonie,255386,1/1/2013,50,0.761,-2.784,103.032
0SVRfMSijOzwBeM0OGq6Yc,Kabet,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,258513,7/10/2020,32,0.603,-5.156,180.079
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,52gTrzyF0DyfkFl1DQz9Oq,Music Hero,256572,1/31/2019,67,0.493,-6.997,152.03
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,52gTrzyF0DyfkFl1DQz9Oq,Music Hero,256572,1/31/2019,67,0.493,-6.997,152.03
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,52gTrzyF0DyfkFl1DQz9Oq,Music Hero,256572,1/31/2019,67,0.493,-6.997,152.03
6pEyy9fNKhTineSp9oByaJ,Social Media (Damn),0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,382129,3/28/2020,37,0.823,-4.429,135.081
1HwqhHqR60FCREzLkpnhiQ,BamBamBam,0touaoSr4QOLYxBJ9lmGgK,Karencitta,211182,1/27/2019,49,0.825,-4.397,120.737
1HwqhHqR60FCREzLkpnhiQ,BamBamBam,0touaoSr4QOLYxBJ9lmGgK,Karencitta,211182,1/27/2019,49,0.825,-4.397,120.737
3rxNuBoZ8GNLwTrtJMuY66,Kahit Ganyan Ka,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,250028,4/3/2020,46,0.86,-8.668,100.975
3rxNuBoZ8GNLwTrtJMuY66,Kahit Ganyan Ka,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,250028,4/3/2020,46,0.86,-8.668,100.975
3rxNuBoZ8GNLwTrtJMuY66,Kahit Ganyan Ka,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,250028,4/3/2020,46,0.86,-8.668,100.975
2wZTwfWU6sd91TY8zXxzgH,Baka Di Tayo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,288493,6/23/2020,52,0.539,-8.453,148.005
2wZTwfWU6sd91TY8zXxzgH,Baka Di Tayo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,288493,6/23/2020,52,0.539,-8.453,148.005
2wZTwfWU6sd91TY8zXxzgH,Baka Di Tayo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,288493,6/23/2020,52,0.539,-8.453,148.005
2wZTwfWU6sd91TY8zXxzgH,Baka Di Tayo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,288493,6/23/2020,52,0.539,-8.453,148.005
3bYLZQYul37wREdPWyqa9r,Panalangin,3lFMRWaEWZlfXdBig97kks,Nik Makino,296664,3/25/2020,0,0.681,-8.107,141.982
1hIqfuatTJEsjWfPOQ3dYp,Pag Tumingin Ka Akin Ka,11VAw1gSlLWsc2RS9UcyHk,Princess Thea,227977,1/10/2019,42,0.832,-9.048,98.03
1hIqfuatTJEsjWfPOQ3dYp,Pag Tumingin Ka Akin Ka,11VAw1gSlLWsc2RS9UcyHk,Princess Thea,227977,1/10/2019,42,0.832,-9.048,98.03
1hIqfuatTJEsjWfPOQ3dYp,Pag Tumingin Ka Akin Ka,11VAw1gSlLWsc2RS9UcyHk,Princess Thea,227977,1/10/2019,42,0.832,-9.048,98.03
1hIqfuatTJEsjWfPOQ3dYp,Pag Tumingin Ka Akin Ka,11VAw1gSlLWsc2RS9UcyHk,Princess Thea,227977,1/10/2019,42,0.832,-9.048,98.03
1hIqfuatTJEsjWfPOQ3dYp,Pag Tumingin Ka Akin Ka,11VAw1gSlLWsc2RS9UcyHk,Princess Thea,227977,1/10/2019,42,0.832,-9.048,98.03
02Q2QvYL0wCBhugTxVMYTc,Binibining Dalaga,24OOezLAWogOzOGA6zinFo,Vinoh,194628,7/30/2020,7,0.829,-7.934,147.884
66HVWqZczb2q9gF2vGodgY,Sayaw Kikay,5tRu5cxIoKA3BYCJ75cX8Y,Star Music Artist,259343,12/6/2004,20,0.553,-10.368,147.965
1uEW5guMnz7q1t6Fp69B1d,Tahong Ni Carla (Budots Bombtek),3iw7qeDiWDu3nmXovY1EVS,Power Beats Club,366915,9/1/2020,31,0.932,-5.839,140.022
5V8o0qxXDxhZZ2HfDlq9vd,Morena Girl,05DD2jrwqfXiyDk3wDG8Yb,JustRap,269387,8/7/2020,41,0.736,-10.762,98.002
5V8o0qxXDxhZZ2HfDlq9vd,Morena Girl,05DD2jrwqfXiyDk3wDG8Yb,JustRap,269387,8/7/2020,41,0.736,-10.762,98.002
4tWPUDJ6T5vMDBVUk41r7e,Kiat Jud Day,0VOfa8drf3sfLXmaLMX1iJ,DjKeinth,234475,9/11/2020,43,0.926,-6.317,127.994
2YreeV0asmC6tgM4IH2g5F,Pangga,1SrWbIDP84JcSDr0oTBAQw,Matthaios,195186,5/10/2020,56,0.765,-12.63,150.041
2YreeV0asmC6tgM4IH2g5F,Pangga,1SrWbIDP84JcSDr0oTBAQw,Matthaios,195186,5/10/2020,56,0.765,-12.63,150.041
3pfXzXbRJNXOT7f2IQ1s2p,Sumayaw Ka,7HJDRQAfEcFiARVehhM6qD,Gloc 9,222160,3/16/2007,40,0.775,-10.825,120.053
22J11hk99ZEcWGcEc9wszk,Need You,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,354071,8/19/2017,0,0.637,-6.864,74.635
22J11hk99ZEcWGcEc9wszk,Need You,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,354071,8/19/2017,0,0.637,-6.864,74.635
5sSmsk6I2P6SjwHRHajbo4,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,269217,5/7/2018,0,0.801,-14.957,115.035
0Iu5xWN9wtWHp5daIj0Mjb,'Di Lahat,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,234893,10/5/2018,45,0.686,-6.765,94.008
0Iu5xWN9wtWHp5daIj0Mjb,'Di Lahat,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,234893,10/5/2018,45,0.686,-6.765,94.008
3qlqxSrT6w6m4bvbGrY8NP,Hindi Ako,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,289454,10/5/2018,27,0.576,-7.634,82.472
00QxPiv5tWA0DivDF4bFzR,Baliw Sayo (feat. Bosx1ne),2U5mF0PZqGu6glnz55yY0y,John Roa,287089,9/30/2016,52,0.549,-6.637,127.935
00QxPiv5tWA0DivDF4bFzR,Baliw Sayo (feat. Bosx1ne),2U5mF0PZqGu6glnz55yY0y,John Roa,287089,9/30/2016,52,0.549,-6.637,127.935
4zTMaagWnnl6700UOkftOT,Parokyana,1vcXQE9gZOF9PCAtdtT51L,Geo Ong,214093,12/21/2018,0,0.758,-6.693,175.994
5hCJIUsAqjKFlvKrvCcUIb,Need You,3xbpJdoJDLAfYn3ZeLlukg,Bosx1ne,354071,1/21/2017,58,0.637,-6.864,74.635
3BNwUaRo3w1teVSkd69sL8,Bounty,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,354087,2/10/2020,52,0.847,-7.617,132.009
3BNwUaRo3w1teVSkd69sL8,Bounty,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,354087,2/10/2020,52,0.847,-7.617,132.009
19AlSgwI1midC2PU1TDkeF,Pekeng Kaibigan,1vcXQE9gZOF9PCAtdtT51L,Geo Ong,249085,2/11/2019,47,0.953,-9.069,126.057
19AlSgwI1midC2PU1TDkeF,Pekeng Kaibigan,1vcXQE9gZOF9PCAtdtT51L,Geo Ong,249085,2/11/2019,47,0.953,-9.069,126.057
1JDYiEKUPc8FRqxN5uf4F0,Pwede Ba - Cover Version,2G7VQ1kVhVfNagytlousgm,Al James,224880,10/20/2019,48,0.685,-7.488,134.062
0LlJbV4lyzJYE14YCwTURf,Tampo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,321274,5/23/2020,39,0.763,-9.205,150.225
0LlJbV4lyzJYE14YCwTURf,Tampo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,321274,5/23/2020,39,0.763,-9.205,150.225
5FPcHCTDsdfrU8SVeXoxyS,Dito Ka Lang,45GqSja1kI92nc4BKJa9qz,Cash Koo,253341,5/19/2020,29,0.807,-9.26,91.02
5FPcHCTDsdfrU8SVeXoxyS,Dito Ka Lang,45GqSja1kI92nc4BKJa9qz,Cash Koo,253341,5/19/2020,29,0.807,-9.26,91.02
7eOaBnONEvJMetjxgMiVGO,Bisaya,0CLdPh0gCvXGzPTLGn8f6n,Kuya Bryan,209978,11/16/2018,34,0.687,-4.262,89.956
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,229067,8/6/2018,4,0.704,-11.796,74.991
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,229067,8/6/2018,4,0.704,-11.796,74.991
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,229067,8/6/2018,4,0.704,-11.796,74.991
3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,374117,8/24/2019,60,0.883,-8.727,101.999
3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,374117,8/24/2019,60,0.883,-8.727,101.999
3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,374117,8/24/2019,60,0.883,-8.727,101.999
3u9tIlAnygQGNJ5VuSvTfi,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,397033,12/4/2018,0,0.804,-8.658,100.053
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,Kiyo,241658,5/10/2019,62,0.705,-8.554,79.992
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,Kiyo,241658,5/10/2019,62,0.705,-8.554,79.992
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,Kiyo,241658,5/10/2019,62,0.705,-8.554,79.992
0yKorzbOVX0tTAqLklWW9o,Sama-Sama,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,308332,4/12/2019,48,0.723,-5.592,66.993
0yKorzbOVX0tTAqLklWW9o,Sama-Sama,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,308332,4/12/2019,48,0.723,-5.592,66.993
0khTAbrJ2PkIs3z4Ne1w3O,Chito,1SrWbIDP84JcSDr0oTBAQw,Matthaios,263993,2/9/2020,37,0.808,-13.901,140.067
0khTAbrJ2PkIs3z4Ne1w3O,Chito,1SrWbIDP84JcSDr0oTBAQw,Matthaios,263993,2/9/2020,37,0.808,-13.901,140.067
6WtBVDL02RRvWlvzF4sjE9,Cutie Uyyy,1IFBgp2dkXquUYSNEY6hK7,Soulthrll,134400,2/9/2020,59,0.697,-7.907,75.045
6WtBVDL02RRvWlvzF4sjE9,Cutie Uyyy,1IFBgp2dkXquUYSNEY6hK7,Soulthrll,134400,2/9/2020,59,0.697,-7.907,75.045
6WtBVDL02RRvWlvzF4sjE9,Cutie Uyyy,1IFBgp2dkXquUYSNEY6hK7,Soulthrll,134400,2/9/2020,59,0.697,-7.907,75.045
1iV24xOkfxyD2Jb0NCC1Fj,"Come with Me (feat. Bosx1ne, Flow-G, King Badger & Jroa)",2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,340606,4/13/2017,52,0.555,-9.133,65.757
1iV24xOkfxyD2Jb0NCC1Fj,"Come with Me (feat. Bosx1ne, Flow-G, King Badger & Jroa)",2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,340606,4/13/2017,52,0.555,-9.133,65.757
493h85YXHYDKA9jXhUxajA,No Games (feat. King Badger & Skusta Clee),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,329432,9/25/2016,51,0.8,-8.344,99.019
493h85YXHYDKA9jXhUxajA,No Games (feat. King Badger & Skusta Clee),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,329432,9/25/2016,51,0.8,-8.344,99.019
7pa4kToAE3b6Gtk7fWrsLl,Dati (feat. Skusta Clee),2U5mF0PZqGu6glnz55yY0y,John Roa,197192,9/30/2016,59,0.522,-8.209,167.842
7pa4kToAE3b6Gtk7fWrsLl,Dati (feat. Skusta Clee),2U5mF0PZqGu6glnz55yY0y,John Roa,197192,9/30/2016,59,0.522,-8.209,167.842
7pa4kToAE3b6Gtk7fWrsLl,Dati (feat. Skusta Clee),2U5mF0PZqGu6glnz55yY0y,John Roa,197192,9/30/2016,59,0.522,-8.209,167.842
3vObcAVPmiKWrhBmT4Uii0,Follow My Lead,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,277207,6/4/2018,46,0.699,-5.627,100.056
3vObcAVPmiKWrhBmT4Uii0,Follow My Lead,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,277207,6/4/2018,46,0.699,-5.627,100.056
4JuxOXEG09Q90L6L7LnjI1,Kakaiba (feat. Jroa & Skusta Clee),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,302803,6/5/2016,50,0.744,-9.651,97.043
4JuxOXEG09Q90L6L7LnjI1,Kakaiba (feat. Jroa & Skusta Clee),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,302803,6/5/2016,50,0.744,-9.651,97.043
2s0J4vET9yA9oBDAWQWZzy,Tell Me,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,299730,12/6/2016,46,0.815,-6.256,100.019
2s0J4vET9yA9oBDAWQWZzy,Tell Me,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,299730,12/6/2016,46,0.815,-6.256,100.019
30iCOQtdPbUTUGl9dpVZ2J,Ganda Mo,4XgWAOxOyEes5P475qx9u5,Cue C,285594,3/17/2016,41,0.596,-6.557,115.964
30iCOQtdPbUTUGl9dpVZ2J,Ganda Mo,4XgWAOxOyEes5P475qx9u5,Cue C,285594,3/17/2016,41,0.596,-6.557,115.964
30iCOQtdPbUTUGl9dpVZ2J,Ganda Mo,4XgWAOxOyEes5P475qx9u5,Cue C,285594,3/17/2016,41,0.596,-6.557,115.964
5gpiazmHWWCRacjoyvBrHQ,Kakaibabe,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,210520,8/20/2014,0,0.82,-5.908,93.006
3xcoNt6pVrN0YyIG7B3IrJ,Kahit Bata Pa Ako,30WmJkQ2BeBNgb27jhf11u,Aikee,239653,2/2/2005,38,0.876,-6.254,90.995
3xcoNt6pVrN0YyIG7B3IrJ,Kahit Bata Pa Ako,30WmJkQ2BeBNgb27jhf11u,Aikee,239653,2/2/2005,38,0.876,-6.254,90.995
3LVCKSWtF8xJ56n2JFsoY3,Pasipsip Naman (feat. Eman & Third Flo'),74yfTxb5doXjUcv0g1DaMi,Abaddon,323489,4/6/2015,38,0.719,-5.289,138.839
3LVCKSWtF8xJ56n2JFsoY3,Pasipsip Naman (feat. Eman & Third Flo'),74yfTxb5doXjUcv0g1DaMi,Abaddon,323489,4/6/2015,38,0.719,-5.289,138.839
42pSuQfjbOQ63EoBjEjWQQ,Di Ako Fuckboy (feat. Agsunta),2U5mF0PZqGu6glnz55yY0y,John Roa,271123,6/1/2017,50,0.641,-12.189,91.052
42pSuQfjbOQ63EoBjEjWQQ,Di Ako Fuckboy (feat. Agsunta),2U5mF0PZqGu6glnz55yY0y,John Roa,271123,6/1/2017,50,0.641,-12.189,91.052
5z4c50NuWmZaF1uyrUqAN6,The Love,3PDFGpPl4ienSn5Vwisfrh,Flow G,250615,9/28/2019,42,0.629,-21.211,115.816
5z4c50NuWmZaF1uyrUqAN6,The Love,3PDFGpPl4ienSn5Vwisfrh,Flow G,250615,9/28/2019,42,0.629,-21.211,115.816
0ni3zpHyLnwNn4PGBLcvmf,Baliw Sayo (feat. Bosx1ne),2U5mF0PZqGu6glnz55yY0y,John Roa,287089,8/1/2016,31,0.549,-6.637,127.935
0ni3zpHyLnwNn4PGBLcvmf,Baliw Sayo (feat. Bosx1ne),2U5mF0PZqGu6glnz55yY0y,John Roa,287089,8/1/2016,31,0.549,-6.637,127.935
6n5ejwYGkCRimsj1anvShG,Larawan (feat. Flow G),2U5mF0PZqGu6glnz55yY0y,John Roa,338558,9/30/2016,55,0.607,-7.543,138.308
6n5ejwYGkCRimsj1anvShG,Larawan (feat. Flow G),2U5mF0PZqGu6glnz55yY0y,John Roa,338558,9/30/2016,55,0.607,-7.543,138.308
6n5ejwYGkCRimsj1anvShG,Larawan (feat. Flow G),2U5mF0PZqGu6glnz55yY0y,John Roa,338558,9/30/2016,55,0.607,-7.543,138.308
1jRUUq9FroLzFGA583WE9u,Dahil Sayo,021sXp6RH5MQCCp2hmal6q,Jom,244138,2/23/2020,44,0.485,-10.154,135.02
1jRUUq9FroLzFGA583WE9u,Dahil Sayo,021sXp6RH5MQCCp2hmal6q,Jom,244138,2/23/2020,44,0.485,-10.154,135.02
0jOsUoldr0TqjONy45TWis,You & I,2qCwqpQzlQTlFIIggAQS9l,Ijiboy,300444,3/13/2020,40,0.772,-6.94,135.042
0jOsUoldr0TqjONy45TWis,You & I,2qCwqpQzlQTlFIIggAQS9l,Ijiboy,300444,3/13/2020,40,0.772,-6.94,135.042
4SFF8G6ChXamQ2lxcabDEd,Unreleased,4sMPx4jHZiz0t9UgPsCnoF,Kakaiboys,312891,4/9/2018,46,0.657,-9.167,179.764
4SFF8G6ChXamQ2lxcabDEd,Unreleased,4sMPx4jHZiz0t9UgPsCnoF,Kakaiboys,312891,4/9/2018,46,0.657,-9.167,179.764
72fNF3cEskOhW1sgg0igZ6,HBD (Birthday Mo),1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,378666,10/5/2018,36,0.783,-5.159,90.002
72fNF3cEskOhW1sgg0igZ6,HBD (Birthday Mo),1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,378666,10/5/2018,36,0.783,-5.159,90.002
2ChNhxPNElIYwco8tzxD4u,Parokyana Beatbox,3tZ0L4lq5uQ0hGtxLu7ZrU,krisostomo,182088,8/26/2019,4,0.924,-11.931,91.938
2ChNhxPNElIYwco8tzxD4u,Parokyana Beatbox,3tZ0L4lq5uQ0hGtxLu7ZrU,krisostomo,182088,8/26/2019,4,0.924,-11.931,91.938
0Go1Yiv0iIjmckmoI6gqnG,"Simpleng Tao - From ""James and Pat and Dave",3BdpcQRF27n7ZNSL386mNU,Zephanie,257009,2/7/2020,37,0.706,-11.349,168.003
0Go1Yiv0iIjmckmoI6gqnG,"Simpleng Tao - From ""James and Pat and Dave",3BdpcQRF27n7ZNSL386mNU,Zephanie,257009,2/7/2020,37,0.706,-11.349,168.003
1HZETd9DQYd2mIoXAK97x2,Goldigs (Masaya Na Ko),2eFq1Ymf6ppzrdKxt0OpY4,Henyong Makata,233781,5/12/2020,39,0.974,-7.736,109.984
1HZETd9DQYd2mIoXAK97x2,Goldigs (Masaya Na Ko),2eFq1Ymf6ppzrdKxt0OpY4,Henyong Makata,233781,5/12/2020,39,0.974,-7.736,109.984
671suf2fwop4hOskg6wAoY,Ikaw Kase,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,390112,8/6/2018,50,0.744,-9.315,80.01
671suf2fwop4hOskg6wAoY,Ikaw Kase,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,390112,8/6/2018,50,0.744,-9.315,80.01
5hnkbJ7dztkbgBmS1BbWhO,Dalaga - Stripped,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,303557,8/2/2018,0,0.745,-9.274,110.074
5hnkbJ7dztkbgBmS1BbWhO,Dalaga - Stripped,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,303557,8/2/2018,0,0.745,-9.274,110.074
5Ptw2wrwzIJauYhxQUaQK9,Trip Lang,5GdspZ491zr64zzwVJJjJZ,Shehyee,182773,10/11/2013,44,0.751,-4.73,130.04
5Ptw2wrwzIJauYhxQUaQK9,Trip Lang,5GdspZ491zr64zzwVJJjJZ,Shehyee,182773,10/11/2013,44,0.751,-4.73,130.04
2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,This Band,282442,9/14/2018,59,0.396,-11.566,136.818
2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,This Band,282442,9/14/2018,59,0.396,-11.566,136.818
44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),71hhKLR9oCOsHLdRIoQ5OU,King Badger,242844,3/9/2020,57,0.766,-10.573,136.027
0TsvuQ4VYlaaZpVq4yOEEk,Napagod Na,5BkHauWjH56gTHp4gk2EBf,Yakusaaa,180585,1/26/2020,29,0.486,-14.763,77.416
3Qdnzb5cFjfFxgwQbLXCKM,Paligoy-ligoy,17Do37U0HEbxu1tOrKH8dL,Nadine Lustre,198533,3/19/2014,40,0.761,-4.47,98.016
3IxiZDn13d4jMLRgBBSLgH,Halo Halo,0etbdwzpEQsBS8nzcs8hho,SB NewGen,168364,8/28/2020,15,0.748,-6.687,100.005
3ZoHHYydoQNWIKdP59knYA,Pajama Party,1HkpK55jsORzgtOURbOeQH,1096 Gang,323476,1/9/2021,39,0.752,-9.236,88.021
3ZoHHYydoQNWIKdP59knYA,Pajama Party,1HkpK55jsORzgtOURbOeQH,1096 Gang,323476,1/9/2021,39,0.752,-9.236,88.021
3ZoHHYydoQNWIKdP59knYA,Pajama Party,1HkpK55jsORzgtOURbOeQH,1096 Gang,323476,1/9/2021,39,0.752,-9.236,88.021
6xqUWUOWCiww4SxLG9CCGT,Gugmang Ga Aso-Aso,0Of9D7A7yeMBccXYxLb3st,DJ Rowel,223047,10/9/2020,44,0.885,-9.6,139.93
6nIXSvAUG9QlwrUgllmXFJ,Ikaw Ra Gang,0DBdeqMrwMOQtnVCswSYX6,Dj Rowel,235116,9/18/2020,37,0.861,-7.289,140.047
4lYh0Rtm45wdlwtjCPDgD6,Na-Akit,2eFq1Ymf6ppzrdKxt0OpY4,Henyong Makata,255399,5/23/2020,46,0.688,-12.732,169.844
4lYh0Rtm45wdlwtjCPDgD6,Na-Akit,2eFq1Ymf6ppzrdKxt0OpY4,Henyong Makata,255399,5/23/2020,46,0.688,-12.732,169.844
0knRQzgvbUed6K74mX81hG,Kabilang Buhay,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,325024,3/20/2020,64,0.389,-14.428,139.647
